1980	1	1	31.82764346	0.05	#	Com_Deep
1981	1	1	36.67518116	0.05	#	Com_Deep
1982	1	1	43.90044813	0.05	#	Com_Deep
1983	1	1	56.30822421	0.05	#	Com_Deep
1984	1	1	61.51030693	0.05	#	Com_Deep
1985	1	1	21.66271487	0.05	#	Com_Deep
1986	1	1	36.75748405	0.05	#	Com_Deep
1987	1	1	21.36728864	0.05	#	Com_Deep
1988	1	1	145.1841175	0.05	#	Com_Deep
1989	1	1	90.90279948	0.05	#	Com_Deep
1990	1	1	39.30799627	0.05	#	Com_Deep
1991	1	1	32.01866927	0.05	#	Com_Deep
1992	1	1	31.22486445	0.05	#	Com_Deep
1993	1	1	27.76625612	0.05	#	Com_Deep
1994	1	1	26.28832112	0.05	#	Com_Deep
1995	1	1	23.73280509	0.05	#	Com_Deep
1996	1	1	18.60634838	0.05	#	Com_Deep
1997	1	1	21.62424564	0.05	#	Com_Deep
1998	1	1	20.01635272	0.05	#	Com_Deep
1999	1	1	33.96565388	0.05	#	Com_Deep
2000	1	1	30.51766976	0.05	#	Com_Deep
2001	1	1	17.48456546	0.05	#	Com_Deep
2002	1	1	19.24660256	0.05	#	Com_Deep
2003	1	1	14.37077622	0.05	#	Com_Deep
2004	1	1	26.14840853	0.05	#	Com_Deep
2005	1	1	20.2723555	0.05	#	Com_Deep
2006	1	1	17.43159953	0.05	#	Com_Deep
2007	1	1	20.66828235	0.05	#	Com_Deep
2008	1	1	28.62665238	0.05	#	Com_Deep
2009	1	1	30.21723763	0.05	#	Com_Deep
2010	1	1	37.75500228	0.05	#	Com_Deep
2011	1	1	34.7678268	0.05	#	Com_Deep
2012	1	1	34.35138398	0.05	#	Com_Deep
2013	1	1	34.60258323	0.05	#	Com_Deep
2014	1	1	25.75753923	0.05	#	Com_Deep
2015	1	1	29.52126421	0.05	#	Com_Deep
2016	1	1	33.28594174	0.05	#	Com_Deep
2017	1	1	38.75485512	0.05	#	Com_Deep
2018	1	1	15.38987761	0.05	#	Com_Deep
-999	1	2	0	0.1	#	Com_Inshore
1948	1	2	4.328628456	0.1	#	Com_Inshore
1949	1	2	3.41781572	0.1	#	Com_Inshore
1950	1	2	2.83041408	0.1	#	Com_Inshore
1951	1	2	3.43142348	0.1	#	Com_Inshore
1952	1	2	3.80790484	0.1	#	Com_Inshore
1953	1	2	9.224246912	0.1	#	Com_Inshore
1954	1	2	10.09468996	0.1	#	Com_Inshore
1955	1	2	12.30005426	0.1	#	Com_Inshore
1956	1	2	12.14719376	0.1	#	Com_Inshore
1957	1	2	5.927086664	0.1	#	Com_Inshore
1958	1	2	3.555254096	0.1	#	Com_Inshore
1959	1	2	1.90281844	0.1	#	Com_Inshore
1960	1	2	2.34960656	0.1	#	Com_Inshore
1961	1	2	2.863526296	0.1	#	Com_Inshore
1962	1	2	3.434145032	0.1	#	Com_Inshore
1963	1	2	3.101208504	0.1	#	Com_Inshore
1964	1	2	0.476725192	0.1	#	Com_Inshore
1965	1	2	0.237682208	0.1	#	Com_Inshore
1966	1	2	0.0113398	0.1	#	Com_Inshore
1967	1	2	0.377842136	0.1	#	Com_Inshore
1968	1	2	0.032658624	0.1	#	Com_Inshore
1969	1	2	0.01587572	0.1	#	Com_Inshore
1970	1	2	0.007257472	0.1	#	Com_Inshore
1971	1	2	0.009525432	0.1	#	Com_Inshore
1972	1	2	0.016329312	0.1	#	Com_Inshore
1973	1	2	0.053977448	0.1	#	Com_Inshore
1974	1	2	0.088904032	0.1	#	Com_Inshore
1975	1	2	0.753869904	0.1	#	Com_Inshore
1976	1	2	3.198277192	0.1	#	Com_Inshore
1977	1	2	3.57657292	0.1	#	Com_Inshore
1978	1	2	8.294836904	0.1	#	Com_Inshore
1979	1	2	1.847026624	0.1	#	Com_Inshore
1980	1	2	0.554289424	0.1	#	Com_Inshore
1981	1	2	0.265804912	0.1	#	Com_Inshore
1982	1	2	0.307535376	0.1	#	Com_Inshore
1983	1	2	0.609174056	0.1	#	Com_Inshore
1984	1	2	0.114305184	0.1	#	Com_Inshore
1985	1	2	0.249022008	0.1	#	Com_Inshore
1986	1	2	4.20026192	0.1	#	Com_Inshore
1987	1	2	2.851279312	0.1	#	Com_Inshore
1988	1	2	4.808528792	0.1	#	Com_Inshore
1989	1	2	1.338549992	0.1	#	Com_Inshore
1990	1	2	2.067018744	0.1	#	Com_Inshore
1991	1	2	5.111528248	0.1	#	Com_Inshore
1992	1	2	6.76305672	0.1	#	Com_Inshore
1993	1	2	2.193570912	0.1	#	Com_Inshore
1994	1	2	5.17775268	0.1	#	Com_Inshore
1995	1	2	2.193570912	0.1	#	Com_Inshore
1996	1	2	3.906334304	0.1	#	Com_Inshore
1997	1	2	7.9718794	0.1	#	Com_Inshore
1998	1	2	6.372514008	0.1	#	Com_Inshore
1999	1	2	5.3070264	0.1	#	Com_Inshore
2000	1	2	5.873109216	0.1	#	Com_Inshore
2001	1	2	6.971255448	0.1	#	Com_Inshore
2002	1	2	4.360969566	0.1	#	Com_Inshore
2003	1	2	2.927618846	0.1	#	Com_Inshore
2004	1	2	3.570267991	0.1	#	Com_Inshore
2005	1	2	2.439553854	0.1	#	Com_Inshore
2006	1	2	4.333391172	0.1	#	Com_Inshore
2007	1	2	5.211000974	0.1	#	Com_Inshore
2008	1	2	5.888848858	0.1	#	Com_Inshore
2009	1	2	4.843137862	0.1	#	Com_Inshore
2010	1	2	7.832717374	0.1	#	Com_Inshore
2011	1	2	8.292659662	0.1	#	Com_Inshore
2012	1	2	8.975270263	0.1	#	Com_Inshore
2013	1	2	8.60182797	0.1	#	Com_Inshore
2014	1	2	5.513864352	0.1	#	Com_Inshore
2015	1	2	5.711176872	0.1	#	Com_Inshore
2016	1	2	5.226559179	0.1	#	Com_Inshore
2017	1	2	7.703897246	0.1	#	Com_Inshore
2018	1	2	7.737417695	0.1	#	Com_Inshore
-999	1	3	0	0.1	#	Com_Trolling
1948	1	3	0.03855532	0.1	#	Com_Trolling
1949	1	3	0.238589392	0.1	#	Com_Trolling
1950	1	3	0.00226796	0.1	#	Com_Trolling
1951	1	3	0.017236496	0.1	#	Com_Trolling
1952	1	3	0.02494756	0.1	#	Com_Trolling
1953	1	3	0	0.1	#	Com_Trolling
1954	1	3	0	0.1	#	Com_Trolling
1955	1	3	0.008618248	0.1	#	Com_Trolling
1956	1	3	0.00453592	0.1	#	Com_Trolling
1957	1	3	0.00453592	0.1	#	Com_Trolling
1958	1	3	0	0.1	#	Com_Trolling
1959	1	3	0	0.1	#	Com_Trolling
1960	1	3	0	0.1	#	Com_Trolling
1961	1	3	0	0.1	#	Com_Trolling
1962	1	3	0.020865232	0.1	#	Com_Trolling
1963	1	3	0.01814368	0.1	#	Com_Trolling
1964	1	3	0	0.1	#	Com_Trolling
1965	1	3	0	0.1	#	Com_Trolling
1966	1	3	0	0.1	#	Com_Trolling
1967	1	3	0.035833768	0.1	#	Com_Trolling
1968	1	3	0.025401152	0.1	#	Com_Trolling
1969	1	3	0.005443104	0.1	#	Com_Trolling
1970	1	3	0	0.1	#	Com_Trolling
1971	1	3	0.015422128	0.1	#	Com_Trolling
1972	1	3	0.119748288	0.1	#	Com_Trolling
1973	1	3	0.100697424	0.1	#	Com_Trolling
1974	1	3	0.160571568	0.1	#	Com_Trolling
1975	1	3	0.518002064	0.1	#	Com_Trolling
1976	1	3	0.623689	0.1	#	Com_Trolling
1977	1	3	0.820146008	0.1	#	Com_Trolling
1978	1	3	0.157850016	0.1	#	Com_Trolling
1979	1	3	0.420026192	0.1	#	Com_Trolling
1980	1	3	0.685831104	0.1	#	Com_Trolling
1981	1	3	0.301185088	0.1	#	Com_Trolling
1982	1	3	0.6123492	0.1	#	Com_Trolling
1983	1	3	1.3311031	0.1	#	Com_Trolling
1984	1	3	0.507569448	0.1	#	Com_Trolling
1985	1	3	0.119748288	0.1	#	Com_Trolling
1986	1	3	0.682202368	0.1	#	Com_Trolling
1987	1	3	0.66678024	0.1	#	Com_Trolling
1988	1	3	2.638998256	0.1	#	Com_Trolling
1989	1	3	1.590293552	0.1	#	Com_Trolling
1990	1	3	2.826029585	0.1	#	Com_Trolling
1991	1	3	2.642602172	0.1	#	Com_Trolling
1992	1	3	0.907615092	0.1	#	Com_Trolling
1993	1	3	0.636389576	0.1	#	Com_Trolling
1994	1	3	0.33112216	0.1	#	Com_Trolling
1995	1	3	0.73481904	0.1	#	Com_Trolling
1996	1	3	0.822362296	0.1	#	Com_Trolling
1997	1	3	0.610988424	0.1	#	Com_Trolling
1998	1	3	0.477178784	0.1	#	Com_Trolling
1999	1	3	0.57152592	0.1	#	Com_Trolling
2000	1	3	0.77564232	0.1	#	Com_Trolling
2001	1	3	1.466009344	0.1	#	Com_Trolling
2002	1	3	0.599693983	0.1	#	Com_Trolling
2003	1	3	2.455837806	0.1	#	Com_Trolling
2004	1	3	3.709067143	0.1	#	Com_Trolling
2005	1	3	4.2297454	0.1	#	Com_Trolling
2006	1	3	3.232296592	0.1	#	Com_Trolling
2007	1	3	3.807496607	0.1	#	Com_Trolling
2008	1	3	5.799581953	0.1	#	Com_Trolling
2009	1	3	2.520383948	0.1	#	Com_Trolling
2010	1	3	4.221762181	0.1	#	Com_Trolling
2011	1	3	2.883302907	0.1	#	Com_Trolling
2012	1	3	4.819052126	0.1	#	Com_Trolling
2013	1	3	5.462427019	0.1	#	Com_Trolling
2014	1	3	5.532008032	0.1	#	Com_Trolling
2015	1	3	3.91563294	0.1	#	Com_Trolling
2016	1	3	6.557488826	0.1	#	Com_Trolling
2017	1	3	6.908115442	0.1	#	Com_Trolling
2018	1	3	4.177219446	0.1	#	Com_Trolling
-999	1	4	0	0.1	#	Com_Other
1948	1	4	1.270511192	0.1	#	Com_Other
1949	1	4	1.015138896	0.1	#	Com_Other
1950	1	4	0.646822192	0.1	#	Com_Other
1951	1	4	0.921245352	0.1	#	Com_Other
1952	1	4	0.617338712	0.1	#	Com_Other
1953	1	4	0.996088032	0.1	#	Com_Other
1954	1	4	1.44695848	0.1	#	Com_Other
1955	1	4	7.930602528	0.1	#	Com_Other
1956	1	4	0.745251656	0.1	#	Com_Other
1957	1	4	0.52843468	0.1	#	Com_Other
1958	1	4	0.542496032	0.1	#	Com_Other
1959	1	4	0.60554532	0.1	#	Com_Other
1960	1	4	1.01604608	0.1	#	Com_Other
1961	1	4	0.483529072	0.1	#	Com_Other
1962	1	4	2.064297192	0.1	#	Com_Other
1963	1	4	0.871350232	0.1	#	Com_Other
1964	1	4	0.307081784	0.1	#	Com_Other
1965	1	4	0.227703184	0.1	#	Com_Other
1966	1	4	0.139252744	0.1	#	Com_Other
1967	1	4	0.127459352	0.1	#	Com_Other
1968	1	4	0.370131072	0.1	#	Com_Other
1969	1	4	0.605998912	0.1	#	Com_Other
1970	1	4	0.249022008	0.1	#	Com_Other
1971	1	4	0.30390664	0.1	#	Com_Other
1972	1	4	0.205930768	0.1	#	Com_Other
1973	1	4	0.182343984	0.1	#	Com_Other
1974	1	4	0.188694272	0.1	#	Com_Other
1975	1	4	0.296195576	0.1	#	Com_Other
1976	1	4	0.729375936	0.1	#	Com_Other
1977	1	4	1.639281488	0.1	#	Com_Other
1978	1	4	1.722288824	0.1	#	Com_Other
1979	1	4	1.1793392	0.1	#	Com_Other
1980	1	4	0.825991032	0.1	#	Com_Other
1981	1	4	1.351250568	0.1	#	Com_Other
1982	1	4	0.960254264	0.1	#	Com_Other
1983	1	4	1.862902344	0.1	#	Com_Other
1984	1	4	0.8731646	0.1	#	Com_Other
1985	1	4	0.32658624	0.1	#	Com_Other
1986	1	4	5.56103792	0.1	#	Com_Other
1987	1	4	0.860010432	0.1	#	Com_Other
1988	1	4	3.622839304	0.1	#	Com_Other
1989	1	4	0.692634984	0.1	#	Com_Other
1990	1	4	0.990644928	0.1	#	Com_Other
1991	1	4	1.240120528	0.1	#	Com_Other
1992	1	4	0.968872512	0.1	#	Com_Other
1993	1	4	1.117650688	0.1	#	Com_Other
1994	1	4	0.7824462	0.1	#	Com_Other
1995	1	4	0.6123492	0.1	#	Com_Other
1996	1	4	0.844134712	0.1	#	Com_Other
1997	1	4	0.62595696	0.1	#	Com_Other
1998	1	4	0.850485	0.1	#	Com_Other
1999	1	4	0.904008856	0.1	#	Com_Other
2000	1	4	0.63616278	0.1	#	Com_Other
2001	1	4	0.591030376	0.1	#	Com_Other
2002	1	4	1.382140183	0.1	#	Com_Other
2003	1	4	1.062947493	0.1	#	Com_Other
2004	1	4	1.518762094	0.1	#	Com_Other
2005	1	4	1.890798252	0.1	#	Com_Other
2006	1	4	2.029869559	0.1	#	Com_Other
2007	1	4	1.667948502	0.1	#	Com_Other
2008	1	4	1.658241634	0.1	#	Com_Other
2009	1	4	2.329330998	0.1	#	Com_Other
2010	1	4	4.968238535	0.1	#	Com_Other
2011	1	4	3.636492423	0.1	#	Com_Other
2012	1	4	4.817509914	0.1	#	Com_Other
2013	1	4	6.282748151	0.1	#	Com_Other
2014	1	4	7.110099959	0.1	#	Com_Other
2015	1	4	7.097535461	0.1	#	Com_Other
2016	1	4	8.987018296	0.1	#	Com_Other
2017	1	4	6.435291141	0.1	#	Com_Other
2018	1	4	6.539934815	0.1	#	Com_Other
-999	1	5	0	0	#	Rec
1948	1	5	23.97563145	0.4	#	Rec
1949	1	5	22.78237603	0.4	#	Rec
1950	1	5	23.10842454	0.4	#	Rec
1951	1	5	24.17963944	0.4	#	Rec
1952	1	5	24.28348522	0.4	#	Rec
1953	1	5	24.18282538	0.4	#	Rec
1954	1	5	23.99845597	0.4	#	Rec
1955	1	5	25.74762544	0.4	#	Rec
1956	1	5	26.22412704	0.4	#	Rec
1957	1	5	27.18162571	0.4	#	Rec
1958	1	5	28.4910354	0.4	#	Rec
1959	1	5	28.71888683	0.4	#	Rec
1960	1	5	30.63701742	0.4	#	Rec
1961	1	5	30.70582128	0.4	#	Rec
1962	1	5	31.87595791	0.4	#	Rec
1963	1	5	32.45632901	0.4	#	Rec
1964	1	5	33.41256972	0.4	#	Rec
1965	1	5	32.61478203	0.4	#	Rec
1966	1	5	32.95017449	0.4	#	Rec
1967	1	5	34.21014915	0.4	#	Rec
1968	1	5	34.43785895	0.4	#	Rec
1969	1	5	34.75234461	0.4	#	Rec
1970	1	5	35.5786379	0.4	#	Rec
1971	1	5	37.97129085	0.4	#	Rec
1972	1	5	38.03265676	0.4	#	Rec
1973	1	5	39.24512697	0.4	#	Rec
1974	1	5	41.68538069	0.4	#	Rec
1975	1	5	41.29308194	0.4	#	Rec
1976	1	5	42.44344258	0.4	#	Rec
1977	1	5	43.60276549	0.4	#	Rec
1978	1	5	44.22313137	0.4	#	Rec
1979	1	5	44.77421841	0.4	#	Rec
1980	1	5	45.72840505	0.4	#	Rec
1981	1	5	46.08016004	0.4	#	Rec
1982	1	5	46.83634728	0.4	#	Rec
1983	1	5	48.28411522	0.4	#	Rec
1984	1	5	48.54466385	0.4	#	Rec
1985	1	5	49.68149058	0.4	#	Rec
1986	1	5	49.89191625	0.4	#	Rec
1987	1	5	50.00741218	0.4	#	Rec
1988	1	5	49.65797678	0.4	#	Rec
1989	1	5	52.31300209	0.4	#	Rec
1990	1	5	53.64196726	0.4	#	Rec
1991	1	5	52.74357004	0.4	#	Rec
1992	1	5	54.83399813	0.4	#	Rec
1993	1	5	53.87655891	0.4	#	Rec
1994	1	5	56.01903276	0.4	#	Rec
1995	1	5	55.04317739	0.4	#	Rec
1996	1	5	55.9202453	0.4	#	Rec
1997	1	5	56.50881769	0.4	#	Rec
1998	1	5	56.45159804	0.4	#	Rec
1999	1	5	56.25543379	0.4	#	Rec
2000	1	5	56.3012723	0.4	#	Rec
2001	1	5	57.10087189	0.4	#	Rec
2002	1	5	59.6569142	0.4	#	Rec
2003	1	5	50.18336004	0.4	#	Rec
2004	1	5	65.81542327	0.4	#	Rec
2005	1	5	84.81535084	0.4	#	Rec
2006	1	5	48.7158653	0.4	#	Rec
2007	1	5	30.02221494	0.4	#	Rec
2008	1	5	19.82450091	0.4	#	Rec
2009	1	5	25.13273286	0.4	#	Rec
2010	1	5	45.23714063	0.4	#	Rec
2011	1	5	58.58861002	0.4	#	Rec
2012	1	5	93.76434366	0.4	#	Rec
2013	1	5	26.85942935	0.4	#	Rec
2014	1	5	47.92594918	0.4	#	Rec
2015	1	5	32.68120054	0.4	#	Rec
2016	1	5	26.81721769	0.4	#	Rec
2017	1	5	58.60001106	0.4	#	Rec
2018	1	5	90.67567762	0.4	#	Rec
-9999	0	0	0	0		
#
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_Fleet Units Errtype SD_Report
      1     1       0 0  # Catch_Com_DSH
      2     1       0 0  # Catch_Com_ISH
      3     1       0 0  # Catch_Com_Trol
      4     1       0 0  # Catch_Com_Other
      5		  1	      0 0  # Catch_Rec
      6     1       0 0  # CPUE_DSH_old
      7     1       0 0  # CPUE_DSH_recent
      8     1       0 0  # CPUE_ISH_recent
      9     1       0 0  # CPUE_Trol_recent
      10    0       0 0  # OPUE_Divers
#
#_yr month fleet obs stderr
1948	1	6	9.701196695	0.072442477	#_	COM_DSH_Old
1949	1	6	9.43364381	0.073841775	#_	COM_DSH_Old
1950	1	6	8.795995394	0.088218796	#_	COM_DSH_Old
1951	1	6	8.552905881	0.093698333	#_	COM_DSH_Old
1952	1	6	9.004530974	0.099982357	#_	COM_DSH_Old
1953	1	6	12.12936145	0.104191761	#_	COM_DSH_Old
1954	1	6	11.80563774	0.100569296	#_	COM_DSH_Old
1955	1	6	11.31490591	0.108071281	#_	COM_DSH_Old
1956	1	6	10.06636741	0.124411391	#_	COM_DSH_Old
1957	1	6	11.53793585	0.115976662	#_	COM_DSH_Old
1958	1	6	13.14743506	0.096145889	#_	COM_DSH_Old
1959	1	6	7.947533466	0.105359768	#_	COM_DSH_Old
1960	1	6	7.374461614	0.103408524	#_	COM_DSH_Old
1961	1	6	7.745646255	0.107748504	#_	COM_DSH_Old
1962	1	6	8.727628277	0.101426417	#_	COM_DSH_Old
1963	1	6	9.615048296	0.092605702	#_	COM_DSH_Old
1964	1	6	9.007683696	0.090684872	#_	COM_DSH_Old
1965	1	6	8.547469527	0.086879018	#_	COM_DSH_Old
1966	1	6	8.491386325	0.087366299	#_	COM_DSH_Old
1967	1	6	7.175077959	0.084923877	#_	COM_DSH_Old
1968	1	6	8.527018814	0.084696628	#_	COM_DSH_Old
1969	1	6	7.995060353	0.081779504	#_	COM_DSH_Old
1970	1	6	7.949869635	0.088298592	#_	COM_DSH_Old
1971	1	6	7.990783777	0.084066443	#_	COM_DSH_Old
1972	1	6	9.401309348	0.080124397	#_	COM_DSH_Old
1973	1	6	9.97332808	0.081434147	#_	COM_DSH_Old
1974	1	6	11.11357615	0.080999876	#_	COM_DSH_Old
1975	1	6	10.31612307	0.092084372	#_	COM_DSH_Old
1976	1	6	9.414609781	0.092084372	#_	COM_DSH_Old
1977	1	6	7.631260581	0.077269959	#_	COM_DSH_Old
1978	1	6	11.88909055	0.086098294	#_	COM_DSH_Old
1979	1	6	10.73191115	0.076381031	#_	COM_DSH_Old
1980	1	6	9.117670723	0.074335044	#_	COM_DSH_Old
1981	1	6	8.530882068	0.074867893	#_	COM_DSH_Old
1982	1	6	7.933229309	0.076024711	#_	COM_DSH_Old
1983	1	6	8.045764221	0.074303258	#_	COM_DSH_Old
1984	1	6	7.183300049	0.074215095	#_	COM_DSH_Old
1985	1	6	6.341220995	0.077646278	#_	COM_DSH_Old
1986	1	6	8.085915298	0.07681643	#_	COM_DSH_Old
1987	1	6	6.819257014	0.082959865	#_	COM_DSH_Old
1988	1	6	11.74246355	0.069191733	#_	COM_DSH_Old
1989	1	6	8.208214519	0.073522777	#_	COM_DSH_Old
1990	1	6	6.423845862	0.073145865	#_	COM_DSH_Old
1991	1	6	6.563551034	0.077365168	#_	COM_DSH_Old
1992	1	6	7.076085491	0.075318732	#_	COM_DSH_Old
1993	1	6	7.287897037	0.083555907	#_	COM_DSH_Old
1994	1	6	6.59246218	0.077089574	#_	COM_DSH_Old
1995	1	6	6.187487436	0.080251389	#_	COM_DSH_Old
1996	1	6	6.106289259	0.080395564	#_	COM_DSH_Old
1997	1	6	6.75305243	0.078889048	#_	COM_DSH_Old
1998	1	6	6.011250709	0.081310644	#_	COM_DSH_Old
1999	1	6	7.372295909	0.078539103	#_	COM_DSH_Old
2000	1	6	7.291850225	0.07974824	#_	COM_DSH_Old
2001	1	6	7.025071987	0.085064865	#_	COM_DSH_Old
2002	1	6	6.099904817	0.085285286	#_	COM_DSH_Old
2003	1	7	0.789793601	0.066260527	#_	COM_DSH_Recent
2004	1	7	1.055007903	0.064104371	#_	COM_DSH_Recent
2005	1	7	1.041463124	0.066626799	#_	COM_DSH_Recent
2006	1	7	1.01820277	0.066091176	#_	COM_DSH_Recent
2007	1	7	1.19737637	0.065103821	#_	COM_DSH_Recent
2008	1	7	1.190556046	0.062336686	#_	COM_DSH_Recent
2009	1	7	0.913708272	0.062622298	#_	COM_DSH_Recent
2010	1	7	1.323819451	0.06240958	#_	COM_DSH_Recent
2011	1	7	1.203942328	0.065237639	#_	COM_DSH_Recent
2012	1	7	1.10485918	0.067963276	#_	COM_DSH_Recent
2013	1	7	1.393416366	0.065229907	#_	COM_DSH_Recent
2014	1	7	1.24519918	0.068426897	#_	COM_DSH_Recent
2015	1	7	1.640145438	0.068807712	#_	COM_DSH_Recent
2016	1	7	1.59881975	0.064717997	#_	COM_DSH_Recent
2017	1	7	1.729897894	0.075120761	#_	COM_DSH_Recent
2018	1	7	1.47354958	0.095019735	#_	COM_DSH_Recent
2003	1	8	0.603773549	0.118807495	#_	COM_ISH_Recent
2004	1	8	0.953942974	0.112432805	#_	COM_ISH_Recent
2005	1	8	0.899752776	0.120815651	#_	COM_ISH_Recent
2006	1	8	1.262484444	0.116702094	#_	COM_ISH_Recent
2007	1	8	1.378673296	0.11092196	#_	COM_ISH_Recent
2008	1	8	1.083544877	0.105351635	#_	COM_ISH_Recent
2009	1	8	0.834434629	0.118931483	#_	COM_ISH_Recent
2010	1	8	1.147152687	0.114935904	#_	COM_ISH_Recent
2011	1	8	1.31110908	0.108398697	#_	COM_ISH_Recent
2012	1	8	1.350662206	0.102143177	#_	COM_ISH_Recent
2013	1	8	1.374034693	0.1098074	#_	COM_ISH_Recent
2014	1	8	1.543555601	0.121660394	#_	COM_ISH_Recent
2015	1	8	1.759916601	0.118118186	#_	COM_ISH_Recent
2016	1	8	1.919820851	0.119708738	#_	COM_ISH_Recent
2017	1	8	2.817758046	0.135062723	#_	COM_ISH_Recent
2018	1	8	3.268671806	0.126111057	#_	COM_ISH_Recent
2003	1	9	0.034531337	0.167212055	#_	COM_Trol_Recent
2004	1	9	0.039314877	0.162490991	#_	COM_Trol_Recent
2005	1	9	0.04543111	0.161749773	#_	COM_Trol_Recent
2006	1	9	0.030447495	0.167632074	#_	COM_Trol_Recent
2007	1	9	0.0424989	0.158850679	#_	COM_Trol_Recent
2008	1	9	0.050000855	0.159544377	#_	COM_Trol_Recent
2009	1	9	0.043040395	0.165651107	#_	COM_Trol_Recent
2010	1	9	0.083824432	0.157272658	#_	COM_Trol_Recent
2011	1	9	0.067785339	0.162642838	#_	COM_Trol_Recent
2012	1	9	0.070946337	0.154226651	#_	COM_Trol_Recent
2013	1	9	0.118894542	0.144950776	#_	COM_Trol_Recent
2014	1	9	0.105533964	0.151643855	#_	COM_Trol_Recent
2015	1	9	0.093662717	0.155395549	#_	COM_Trol_Recent
2016	1	9	0.088445779	0.162971586	#_	COM_Trol_Recent
2017	1	9	0.098845559	0.188432959	#_	COM_Trol_Recent
2018	1	9	0.055073688	0.218570364	#_	COM_Trol_Recent
2005  1 10  0.019346683 0.405457285 #_  Divers						
2008  1 10  0.072897952 0.36414193  #_  Divers						
2010  1 10  0.05676338  0.266250802 #_  Divers  						
2012  1 10  0.050892682 0.155420402 #_  Divers  						
2015  1 10  0.046091285 0.222421717 #_  Divers  						
2016  1 10  0.048356052 0.256511661 #_  Divers  						
-9999 1 1 1 1 # terminator for survey observations 						
#
0 #_N_fleets_with_discard
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
